title,artist,lyrics,pronunciation,translation,musixmatch_url
CIRCUS MAXIMUS,Travis Scott (트래비스 스캇),"Unreal, what is this?
God done gave me strength
Are these the front row seats you wanted?
We'll have our final moment

A walking attraction
A walking distraction
I'm naturally black, and
Unaturally breathing
Like a waist that is snatching
Welcome to my world where it's packed, and
At the top of the tavern
How I see when this happenin'

All the real have been dabbed in
All the, all the bumps and the grabbin'
Ain't no cops here harassing
All the looks and the laughin'
And outside, it got traffic
'Cause inside, we wreak havoc

Yeah, I know when this, yeah, I know when this drastic
Where it's goin'
When I back up emotions
All this here, I'm controllin'
When I'm back in the-
When I'm back in the streets, on my side, I'm patrollin'
When I'm back in the, when I'm back in the (ah)

I know our love is forsaken (woo)
But do you care if I was alive? (Whenever I'm back in the, ah)
Or do you wanna be famous? (Woo, yeah)

I took the top off
Like she took that lil' blouse off
Too hard to go drop off
You know that boy not soft
I never would travel
So I need me a time vault
I been up in Cabo
With my palo santo

In this world, look around yo
It's just mano y mano
I might still eat McDonald's
But don't think I'm a Ronald
I went back to my land
Move like Moses, walking over seas
In my state big as the country
Every part of it is part of me

Tell your parliament ""Pardon me"" (woo)
Off the saké turned to Socrates (woo)
Heavy moments on the ground
Feel it shapin' in the sound
'Cause we ri-, 'cause we right in yo' house
And you know that we down

If yo' ass don't know nothin'
Gotta know that it's time
I'm excited, it's jumpin'
So much that I'm flyin'
Put you right in the function
Took you right off a VINE
Got this shit in a bind
We got it, we got it now (aah, woo)
Whenever I'm ducking it (aah, woo)

I'm waiting on a let go
I'm waiting on a let go
I know myself, I know exactly how to make you special
Go, go, let your fame
I'm waiting in an echo
I'm waiting in an echo
'Cause you keep callin' back, I thought I told you
Love we do not, sorry, I didn't let you out, out-out
Out-out, la-la
(Out, out-out)
(Out-out, la-la)",,,
CIRCUS MAXIMUS,Travis Scott (트래비스 스캇),"Unreal, what is this?
God done gave me strength
Are these the front row seats you wanted?
We'll have our final moment

A walking attraction
A walking distraction
I'm naturally black, and
Unaturally breathing
Like a waist that is snatching
Welcome to my world where it's packed, and
At the top of the tavern
How I see when this happenin'

All the real have been dabbed in
All the, all the bumps and the grabbin'
Ain't no cops here harassing
All the looks and the laughin'
And outside, it got traffic
'Cause inside, we wreak havoc

Yeah, I know when this, yeah, I know when this drastic
Where it's goin'
When I back up emotions
All this here, I'm controllin'
When I'm back in the-
When I'm back in the streets, on my side, I'm patrollin'
When I'm back in the, when I'm back in the (ah)

I know our love is forsaken (woo)
But do you care if I was alive? (Whenever I'm back in the, ah)
Or do you wanna be famous? (Woo, yeah)

I took the top off
Like she took that lil' blouse off
Too hard to go drop off
You know that boy not soft
I never would travel
So I need me a time vault
I been up in Cabo
With my palo santo

In this world, look around yo
It's just mano y mano
I might still eat McDonald's
But don't think I'm a Ronald
I went back to my land
Move like Moses, walking over seas
In my state big as the country
Every part of it is part of me

Tell your parliament ""Pardon me"" (woo)
Off the saké turned to Socrates (woo)
Heavy moments on the ground
Feel it shapin' in the sound
'Cause we ri-, 'cause we right in yo' house
And you know that we down

If yo' ass don't know nothin'
Gotta know that it's time
I'm excited, it's jumpin'
So much that I'm flyin'
Put you right in the function
Took you right off a VINE
Got this shit in a bind
We got it, we got it now (aah, woo)
Whenever I'm ducking it (aah, woo)

I'm waiting on a let go
I'm waiting on a let go
I know myself, I know exactly how to make you special
Go, go, let your fame
I'm waiting in an echo
I'm waiting in an echo
'Cause you keep callin' back, I thought I told you
Love we do not, sorry, I didn't let you out, out-out
Out-out, la-la
(Out, out-out)
(Out-out, la-la)",,,
CIRCUS MAXIMUS,Travis Scott (트래비스 스캇),"Unreal, what is this?
God done gave me strength
Are these the front row seats you wanted?
We'll have our final moment

A walking attraction
A walking distraction
I'm naturally black, and
Unaturally breathing
Like a waist that is snatching
Welcome to my world where it's packed, and
At the top of the tavern
How I see when this happenin'

All the real have been dabbed in
All the, all the bumps and the grabbin'
Ain't no cops here harassing
All the looks and the laughin'
And outside, it got traffic
'Cause inside, we wreak havoc

Yeah, I know when this, yeah, I know when this drastic
Where it's goin'
When I back up emotions
All this here, I'm controllin'
When I'm back in the-
When I'm back in the streets, on my side, I'm patrollin'
When I'm back in the, when I'm back in the (ah)

I know our love is forsaken (woo)
But do you care if I was alive? (Whenever I'm back in the, ah)
Or do you wanna be famous? (Woo, yeah)

I took the top off
Like she took that lil' blouse off
Too hard to go drop off
You know that boy not soft
I never would travel
So I need me a time vault
I been up in Cabo
With my palo santo

In this world, look around yo
It's just mano y mano
I might still eat McDonald's
But don't think I'm a Ronald
I went back to my land
Move like Moses, walking over seas
In my state big as the country
Every part of it is part of me

Tell your parliament ""Pardon me"" (woo)
Off the saké turned to Socrates (woo)
Heavy moments on the ground
Feel it shapin' in the sound
'Cause we ri-, 'cause we right in yo' house
And you know that we down

If yo' ass don't know nothin'
Gotta know that it's time
I'm excited, it's jumpin'
So much that I'm flyin'
Put you right in the function
Took you right off a VINE
Got this shit in a bind
We got it, we got it now (aah, woo)
Whenever I'm ducking it (aah, woo)

I'm waiting on a let go
I'm waiting on a let go
I know myself, I know exactly how to make you special
Go, go, let your fame
I'm waiting in an echo
I'm waiting in an echo
'Cause you keep callin' back, I thought I told you
Love we do not, sorry, I didn't let you out, out-out
Out-out, la-la
(Out, out-out)
(Out-out, la-la)",,,
CIRCUS MAXIMUS,Travis Scott (트래비스 스캇),"Unreal, what is this?
God done gave me strength
Are these the front row seats you wanted?
We'll have our final moment

A walking attraction
A walking distraction
I'm naturally black, and
Unaturally breathing
Like a waist that is snatching
Welcome to my world where it's packed, and
At the top of the tavern
How I see when this happenin'

All the real have been dabbed in
All the, all the bumps and the grabbin'
Ain't no cops here harassing
All the looks and the laughin'
And outside, it got traffic
'Cause inside, we wreak havoc

Yeah, I know when this, yeah, I know when this drastic
Where it's goin'
When I back up emotions
All this here, I'm controllin'
When I'm back in the-
When I'm back in the streets, on my side, I'm patrollin'
When I'm back in the, when I'm back in the (ah)

I know our love is forsaken (woo)
But do you care if I was alive? (Whenever I'm back in the, ah)
Or do you wanna be famous? (Woo, yeah)

I took the top off
Like she took that lil' blouse off
Too hard to go drop off
You know that boy not soft
I never would travel
So I need me a time vault
I been up in Cabo
With my palo santo

In this world, look around yo
It's just mano y mano
I might still eat McDonald's
But don't think I'm a Ronald
I went back to my land
Move like Moses, walking over seas
In my state big as the country
Every part of it is part of me

Tell your parliament ""Pardon me"" (woo)
Off the saké turned to Socrates (woo)
Heavy moments on the ground
Feel it shapin' in the sound
'Cause we ri-, 'cause we right in yo' house
And you know that we down

If yo' ass don't know nothin'
Gotta know that it's time
I'm excited, it's jumpin'
So much that I'm flyin'
Put you right in the function
Took you right off a VINE
Got this shit in a bind
We got it, we got it now (aah, woo)
Whenever I'm ducking it (aah, woo)

I'm waiting on a let go
I'm waiting on a let go
I know myself, I know exactly how to make you special
Go, go, let your fame
I'm waiting in an echo
I'm waiting in an echo
'Cause you keep callin' back, I thought I told you
Love we do not, sorry, I didn't let you out, out-out
Out-out, la-la
(Out, out-out)
(Out-out, la-la)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
FE!N,Travis Scott (트래비스 스캇),"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake when you in your prime (at stake)
Fuck that paper, baby, my face on the dotted line (dot, yeah)
I been flyin' outta town for some peace of mind (yeah-yeah, bitch)
It's like always they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha, either pink or brown (it's lit)
I'm the one that introduced you to the you right now (mm, let's go)

Oh my God, that bitch bitin' (that bitch bitin')
Well, alright (alright), tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep, ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N

Schyeah, whoa, what? What?
(Homixide, Homixide, Homixide, Homixide)
What? (Yeah), whoa, whoa (yeah-yeah)
(Homixide, Homixide, Homixide, Homixide)
Hit, yeah, hol' up (yeah)

Yeah, I just been poppin' my shit and gettin' it live, hol' up (shit)
Yeah, you try to come wrong 'bout this shit, we poppin' your tires, hol' up (shit)
Uh, hunnid-round (whoa), feelin' like I'm on ten
Playin' both sides with these hos (hol' up), shawty, I'm fuckin' your friend (hol' up)
I've been goin' crazy, shawty, I've been in the deep end
She not innocent, uh, she just tryna go

FE!N (talkin' 'bout), FE!N, FE!N (schyeah), FE!N, FE!N (schyeah, oh-oh, what? Schyeah)
FE!N, FE!N (schyeah), FE!N, FE!N, FE!N (oh-oh)
FE!N, FE!N (talkin' 'bout), FE!N, FE!N, FE!N, FE!N (talkin' 'bout, let's go)

I just been icin' my hos, I just been drippin' my hos (drippin' my ho)
This is a whole 'nother level, shawty (oh), I got these hos on they toes (hos on they toes)
I put the bitch on the road, she tryna fuck on the O, hol' up, hol' up
I got this ho with me, she tryna show me somethin', hol' up, hol' up (oh)

I got flows for days, these niggas ain't on nothin', hol' up, yeah (oh)
Me and my boy locked in, you know we on one, hol' up, uh (slatt-slatt)
We in the spot goin' crazy until the sun up
You worried about that ho, that ho done chose up (slatt, bitch-ass)

Uh, pistols all in the kitchen, can't give the zip code up, hol' up, yeah, slatt (wow)
FE!N, FE!N, FE!N (huh, huh, huh, huh? Yeah)
Why the fuck these niggas actin' like they know us?
00CACTUS, yeah, we towed up (skrrt-skrrt), uh-yeah
Switch out the bag, these niggas get rolled up, hol' up (it's lit), slatt
Everythin' hit, hol' up, everythin' Homixide, Homixide (Homixide, Homixide, Homixide, Homixide)

FE!N, FE!N, FE!N, FE!N, FE!N, FE!N (Homixide, Homixide, Homixide, Homixide, Homixide, Homixide, Homixide)",,,
goosebumps,Travis Scott (트래비스 스캇),"Yeah
7:30 in the night, yeah
Ooh, ooh, ooh

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah

I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (straight up), when you throw that to the side, yeah (it's lit)
I get those goosebumps every time, yeah

7-1-3, through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider

When I'm pullin' up right beside ya, pop star, lil' Mariah
When I text a cute game, wildness, throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah

Oh no, I can't fuck with y'all
Yeah, when I'm with my squad, I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (brr, brr, brr)

Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck-up off me (brr, brr, brr)

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah

I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around, when you throw that to the side, yeah
I get those goosebumps every time

Uh, I wanna press my like, yeah, I wanna press my
I want a green light, I wanna be like, I wanna press my line, yeah
I wanna take that ride, yeah, I'm gonna press my line
I want a green light, I wanna be like, I wanna press my

Mama dearest, spare your feelings, I'm relivin' moments, peelin' more residual
I can buy the buildin', burn the buildin'
Take your bitch, rebuild the buildin' just to fuck some more
I can justify my love for ya, and touch the sky for God to stop debatin' war
Put the pussy on a pedestal (ay), put the pussy on a high horse

That pussy to die for, that pussy to die for
Peter Piper picked a pepper, so I could pick your brain and put your heart together
We depart the shady parts and party hard, the diamonds yours, the coupe forever
My best shot just might shoot forever, like (brr)

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah

I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around, when you throw that to the side, yeah
I get those goosebumps every time",,,
